action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18494700,[],CHEMBL4188000,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cccc(OCCCCN2CCN(c3ccc4ccsc4c3)CC2)n1,,,CHEMBL4184238,Bioorg Med Chem Lett,2018,,CHEMBL4211473,,CHEMBL4211473,5.89,0,http://www.openphacts.org/units/Nanomolar,3069814,=,1,1,=,,IC50,nM,,1280.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1280.0
,,18494701,[],CHEMBL4188000,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,,,CHEMBL4184238,Bioorg Med Chem Lett,2018,,CHEMBL1112,ARIPIPRAZOLE,CHEMBL1112,5.96,0,http://www.openphacts.org/units/Nanomolar,3069815,=,1,1,=,,IC50,nM,,1100.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1100.0
,,18516152,[],CHEMBL4193009,Antagonist activity at 5-HT2A receptor (unknown origin) by calcium release assay,F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccccc1C1=NC(Cc2c[nH]cn2)C(c2ccccc2)S1,,,CHEMBL4190286,J Nat Prod,2017,,CHEMBL4209942,,CHEMBL4209942,4.89,0,http://www.openphacts.org/units/Nanomolar,3074261,=,1,1,=,,IC50,nM,,13000.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,13.0
,,18530234,[],CHEMBL4195146,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 30 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(OCCCN2CCN(c3ccccc3)CC2)ccc1Cl.Cl.Cl,,,CHEMBL4190389,Bioorg Med Chem Lett,2018,,CHEMBL4212812,,CHEMBL4302457,4.07,0,http://www.openphacts.org/units/Nanomolar,3076642,=,1,1,=,,IC50,nM,,85800.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,85800.0
,,18530235,[],CHEMBL4195146,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 30 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(OCCOCCN2CCN(CCc3ccccc3)CC2)c1C.Cl.Cl,,,CHEMBL4190389,Bioorg Med Chem Lett,2018,,CHEMBL4217761,,CHEMBL4300609,5.16,0,http://www.openphacts.org/units/Nanomolar,3076643,=,1,1,=,,IC50,nM,,6970.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,6970.0
,,18530236,[],CHEMBL4195146,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 30 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl,,,CHEMBL4190389,Bioorg Med Chem Lett,2018,,CHEMBL4213352,,CHEMBL4300399,5.40,0,http://www.openphacts.org/units/Nanomolar,3076645,=,1,1,=,,IC50,nM,,4011.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4011.0
,,18530237,[],CHEMBL4195146,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 30 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl,,,CHEMBL4190389,Bioorg Med Chem Lett,2018,,CHEMBL4207653,,CHEMBL4302655,4.74,0,http://www.openphacts.org/units/Nanomolar,3076647,=,1,1,=,,IC50,nM,,18200.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,18200.0
,,18530238,[],CHEMBL4195146,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells co-expressing Galpha16 assessed as decrease in serotonin calcium mobilization preincubated for 30 mins followed by serotonin challenge measured for 30 secs by aequorin-derived luminescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,,CHEMBL4190389,Bioorg Med Chem Lett,2018,,CHEMBL2111101,PIMAVANSERIN,CHEMBL2111101,8.05,0,http://www.openphacts.org/units/Nanomolar,3076658,=,1,1,=,,IC50,nM,,9.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,9.0
,,18567878,[],CHEMBL4219916,Antagonist activity at human 5-HT2A,F,,,BAO_0000190,BAO_0000019,assay format,CCCCOc1c(OC)cc(C(=O)NCC2(N(C)C)CCOCC2)cc1OC,,,CHEMBL4219040,J Med Chem,2018,,CHEMBL4228903,,CHEMBL4228903,5.89,0,http://www.openphacts.org/units/Nanomolar,3082966,=,1,1,=,,IC50,nM,,1300.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,1.3
,,18579660,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL74355,VOLINANSERIN,CHEMBL74355,8.32,0,http://www.openphacts.org/units/Nanomolar,3085314,=,1,1,=,,IC50,nM,,4.786,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.32
,,18579661,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL74355,VOLINANSERIN,CHEMBL74355,8.32,0,http://www.openphacts.org/units/Nanomolar,3085314,=,1,1,=,,IC50,nM,,4.8,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4.8
,,18579663,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCN=[N+]=[N-])cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4228313,,CHEMBL4228313,7.33,0,http://www.openphacts.org/units/Nanomolar,3085315,=,1,1,=,,IC50,nM,,46.77,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.33
,,18579664,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCN=[N+]=[N-])cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4228313,,CHEMBL4228313,7.33,0,http://www.openphacts.org/units/Nanomolar,3085315,=,1,1,=,,IC50,nM,,46.7,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,46.7
,,18579666,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C#CCOCCOCCOc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4226858,,CHEMBL4226858,7.25,0,http://www.openphacts.org/units/Nanomolar,3085316,=,1,1,=,,IC50,nM,,56.23,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.25
,,18579667,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C#CCOCCOCCOc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4226858,,CHEMBL4226858,7.25,0,http://www.openphacts.org/units/Nanomolar,3085316,=,1,1,=,,IC50,nM,,56.6,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,56.6
,,18579669,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOc2cn(CCOCCOc3cccc([C@H](O)C4CCN(CCc5ccc(F)cc5)CC4)c3OC)nn2)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4227059,,CHEMBL4227059,7.44,0,http://www.openphacts.org/units/Nanomolar,3085317,=,1,1,=,,IC50,nM,,36.31,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.44
,,18579670,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOc2cn(CCOCCOc3cccc([C@H](O)C4CCN(CCc5ccc(F)cc5)CC4)c3OC)nn2)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4227059,,CHEMBL4227059,7.44,0,http://www.openphacts.org/units/Nanomolar,3085317,=,1,1,=,,IC50,nM,,36.5,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,36.5
,,18579672,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOc2cccc(C(=O)C3CCN(CCc4ccc(F)cc4)CC3)c2OC)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4227912,,CHEMBL4227912,7.53,0,http://www.openphacts.org/units/Nanomolar,3085318,=,1,1,=,,IC50,nM,,29.51,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.53
,,18579673,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOc2cccc(C(=O)C3CCN(CCc4ccc(F)cc4)CC3)c2OC)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4227912,,CHEMBL4227912,7.53,0,http://www.openphacts.org/units/Nanomolar,3085318,=,1,1,=,,IC50,nM,,29.5,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,29.5
,,18579674,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOc2cccc(C(=O)C3CCN(CCc4ccc(F)cc4)CC3)c2OC)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4226407,,CHEMBL4226407,7.40,0,http://www.openphacts.org/units/Nanomolar,3085319,=,1,1,=,,IC50,nM,,39.81,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.4
,,18579675,[],CHEMBL4222628,Antagonist activity at human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as inhibition of serotonin-induced calcium release preincubated for 15 mins followed by 5-HT addition measured every 1.7 secs for 60 secs by calcium 4 dye-based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOc2cccc(C(=O)C3CCN(CCc4ccc(F)cc4)CC3)c2OC)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4219158,Bioorg Med Chem Lett,2018,,CHEMBL4226407,,CHEMBL4226407,7.40,0,http://www.openphacts.org/units/Nanomolar,3085319,=,1,1,=,,IC50,nM,,39.8,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,39.8
,,18700580,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4280940,,CHEMBL4280940,8.28,0,http://www.openphacts.org/units/Nanomolar,3105704,=,1,1,=,,IC50,nM,,5.2,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,5.2
,,18700581,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ccc3ccsc3c2)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4292250,,CHEMBL4292250,6.89,0,http://www.openphacts.org/units/Nanomolar,3105705,=,1,1,=,,IC50,nM,,130.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,130.0
,,18700582,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4284346,,CHEMBL4284346,7.56,0,http://www.openphacts.org/units/Nanomolar,3105706,=,1,1,=,,IC50,nM,,27.5,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,27.5
,,18700583,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4277101,,CHEMBL4277101,7.61,0,http://www.openphacts.org/units/Nanomolar,3105707,=,1,1,=,,IC50,nM,,24.6,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,24.6
,,18700584,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4scnc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4287752,,CHEMBL4287752,6.02,0,http://www.openphacts.org/units/Nanomolar,3105708,=,1,1,=,,IC50,nM,,956.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,956.0
,,18700585,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sc(F)cc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4289238,,CHEMBL4289238,7.08,0,http://www.openphacts.org/units/Nanomolar,3105709,=,1,1,=,,IC50,nM,,82.3,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,82.3
,,18700586,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4ccsc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4278581,,CHEMBL4278581,7.50,0,http://www.openphacts.org/units/Nanomolar,3105710,=,1,1,=,,IC50,nM,,32.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,32.0
,,18700587,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4285839,,CHEMBL4285839,6.07,0,http://www.openphacts.org/units/Nanomolar,3105711,=,1,1,=,,IC50,nM,,854.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,854.0
,,18700588,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4293718,,CHEMBL4293718,5.55,0,http://www.openphacts.org/units/Nanomolar,3105712,=,1,1,=,,IC50,nM,,2840.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2840.0
,,18700589,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4277532,,CHEMBL4277532,7.45,0,http://www.openphacts.org/units/Nanomolar,3105713,=,1,1,=,,IC50,nM,,35.8,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,35.8
,,18700590,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4285479,,CHEMBL4285479,7.08,0,http://www.openphacts.org/units/Nanomolar,3105714,=,1,1,=,,IC50,nM,,82.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,82.4
,,18700591,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4292655,,CHEMBL4292655,6.95,0,http://www.openphacts.org/units/Nanomolar,3105715,=,1,1,=,,IC50,nM,,113.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,113.0
,,18700592,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@H](C(=O)N1CCCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4282051,,CHEMBL4282051,6.50,0,http://www.openphacts.org/units/Nanomolar,3105716,=,1,1,=,,IC50,nM,,314.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,314.0
,,18700593,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)C2C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)C21,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4284353,,CHEMBL4284353,7.98,0,http://www.openphacts.org/units/Nanomolar,3105717,=,1,1,=,,IC50,nM,,10.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,10.4
,,18700594,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C23CC2C(=O)N(CCCCN2CCN(c4cccc5sccc45)CC2)C3=O)cc1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4292254,,CHEMBL4292254,5.78,0,http://www.openphacts.org/units/Nanomolar,3105718,=,1,1,=,,IC50,nM,,1660.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1660.0
,,18700595,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1C2CCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4291387,,CHEMBL4291387,8.96,0,http://www.openphacts.org/units/Nanomolar,3105719,=,1,1,=,,IC50,nM,,1.1,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1.1
,,18700596,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4283546,,CHEMBL4283546,7.47,0,http://www.openphacts.org/units/Nanomolar,3105720,=,1,1,=,,IC50,nM,,34.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,34.0
,,18700597,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1C2CC=CCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4287980,,CHEMBL4287980,9.22,0,http://www.openphacts.org/units/Nanomolar,3105721,=,1,1,=,,IC50,nM,,0.6,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,0.6
,,18700598,[],CHEMBL4254803,Antagonist activity at 5-HT2A receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1C2CC(O)C(O)CC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018,,CHEMBL4280084,,CHEMBL4280084,7.07,0,http://www.openphacts.org/units/Nanomolar,3105722,=,1,1,=,,IC50,nM,,84.9,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,84.9
